id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
3408,USDC,USDC,usd-coin,35777,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,77037743315.5029,77037743315.5029,False,77019990465.46,,6,60901219650.23,60887185357.77435,,2025-12-23T20:02:00.000Z,0.999769556463134,19164890445.85727,72.8742,-0.00199043,0.00139581,-0.00734388,-0.00434353,-0.00321824,0.01523782,77019990465.4611,2.6022,77019990465.46,,2025-12-23T20:02:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-12-24 01:03:35.342409
5426,Solana,SOL,solana,1065,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,562415376.1660095,616723999.5182328,True,76405580429.3,,7,525236893.3,65071295631.13908,,2025-12-23T20:02:00.000Z,123.88942296551939,3134883870.5488873,-8.08,-0.04594118,-0.67037914,-3.03259501,-6.46057301,-35.87499875,-41.92537392,69677316420.14244,2.3541,76405580429.3,,2025-12-23T20:02:00.000Z,,,,,,2025-12-24 01:03:35.342409
1958,TRON,TRX,tron,1272,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94687449165.4645,94687466588.96089,True,26772017519.02,,8,94667886298.43,26766481370.46422,,2025-12-23T20:02:00.000Z,0.2827408788455027,438632868.0511952,-29.3648,0.02097036,-0.58520913,0.68255057,2.72664046,-7.30700181,-16.6361484,26772012592.682293,0.9045,26772017519.02,,2025-12-23T20:02:00.000Z,,,,,,2025-12-24 01:03:35.342409
74,Dogecoin,DOGE,dogecoin,1361,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168017403126.57907,168017403126.57907,True,21649599744.43,,9,,,,2025-12-23T20:02:00.000Z,0.12885331722525406,972181257.9254627,-7.5484,-0.73034685,-2.31017916,-2.45956456,-12.12924954,-34.54143328,-47.12797557,21649599744.432487,0.7315,21649599744.43,,2025-12-23T20:02:00.000Z,,,,,,2025-12-24 01:03:35.342409
2010,Cardano,ADA,cardano,1646,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,35925947464.89537,44994433987.369934,False,16248798408.44,,10,37997904336.0,13722148114.412971,,2025-12-23T20:02:00.000Z,0.3611290768320695,480535138.95658886,-19.5592,-0.72538734,-1.96437761,-6.7241219,-12.6808889,-44.87078326,-56.12733147,12973904242.315094,0.4383,16250808457.44,,2025-12-23T20:02:00.000Z,,,,,,2025-12-24 01:03:35.342409
1831,Bitcoin Cash,BCH,bitcoin-cash,1108,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19970906.25,19970906.25,False,11478085429.75,,11,,,,2025-12-23T20:02:00.000Z,574.7403390744594,402483368.0576392,-9.7638,-0.31520306,-2.28855791,4.83590806,4.99252759,14.98251552,3.17007821,11478085429.749239,0.3879,12069547120.56,,2025-12-23T20:02:00.000Z,,,,,,2025-12-24 01:03:35.342409
1975,Chainlink,LINK,chainlink,2173,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'x-layer-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'apechain-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,12351594884.06,,12,,,,2025-12-23T20:03:00.000Z,12.351594884055228,464396515.5323895,-1.5507,-0.46586908,-0.76044642,-4.58991511,-2.40060805,-30.62110684,-43.46096741,8746163972.441828,0.2955,12351594884.06,,2025-12-23T20:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-12-24 01:03:35.342409
32196,Hyperliquid,HYPE,hyperliquid,218,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",999533278.0,336685219.0,999533278.0,False,24545190270.73,,13,333931719.0,8200244814.946846,,2025-12-23T20:02:00.000Z,24.55665140018294,182055772.8642893,-22.6256,0.28312894,-0.30268047,-8.71598993,-20.96422204,-37.36423547,-46.68813803,8267861554.57725,0.2793,24545190270.73,,2025-12-23T20:02:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-12-24 01:03:35.342409
328,Monero,XMR,monero,346,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio', 'layer-1', '2017-2018-alt-season', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",,18446744.07370955,18446744.07370955,True,8252687978.62,,14,,,,2025-12-23T20:02:00.000Z,447.37911176315464,141935527.99384636,-14.5038,0.62757322,-3.56637574,3.61611843,15.47777452,36.6783172,53.19304586,8252687978.618416,0.2788,8252687978.62,,2025-12-23T20:02:00.000Z,,,,,,2025-12-24 01:03:35.342409
3957,UNUS SED LEO,LEO,unus-sed-leo,65,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,921817273.9,985239504.0,False,7629456007.54,,15,,,,2025-12-23T20:03:00.000Z,7.743757712281648,2440744.93723776,-18.2977,1.67866385,-6.39522867,-14.43423901,-18.20408441,-13.59440499,-17.88706355,7138329624.077569,0.2412,7629456007.54,,2025-12-23T20:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2025-12-24 01:03:35.342409
1,Bitcoin,BTC,bitcoin,12503,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19966109.0,19966109.0,False,1750473905024.64,,1,,,,2025-12-23T20:03:00.000Z,87672.26027988952,42130012052.396935,16.8972,-0.27485146,-0.41791471,0.11665375,0.28369981,-20.73758083,-22.76154147,1750473905024.6448,59.1357,1841117465877.68,,2025-12-23T20:03:00.000Z,,,,,,2025-12-24 01:04:36.682543
1027,Ethereum,ETH,ethereum,11293,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sophon-ecosystem']",,120694996.47928987,120694996.47928987,True,355230183669.51,,2,,,,2025-12-23T20:03:00.000Z,2943.2055514452068,20638422581.341103,7.9634,-0.11373999,-1.29361114,-0.12168296,4.23977112,-25.17010903,-29.27098149,355230183669.5056,12.0006,355230183669.51,,2025-12-23T20:03:00.000Z,,,,,,2025-12-24 01:04:36.682543
825,Tether USDt,USDT,tether,163953,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,186906835256.83847,188851514010.53958,True,188757903501.26,,3,,,,2025-12-23T20:03:00.000Z,0.9995043168715367,75681712817.26927,-7.3275,0.00225128,-0.01274399,-0.02566335,-0.03819518,-0.07067675,-0.09076432,186814188692.0072,6.3111,188757903501.26,,2025-12-23T20:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-12-24 01:04:36.682543
1839,BNB,BNB,bnb,3020,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",137734890.2,137734890.2,137734890.2,False,115807515844.0,,4,,,,2025-12-23T20:04:00.000Z,840.800146395992,1735764335.5940464,-9.2253,-0.48729866,-1.95382906,-3.38111017,-1.07965525,-24.31009415,-17.2323296,115807515843.99586,3.9123,115807515844.0,,2025-12-23T20:04:00.000Z,,,,,,2025-12-24 01:04:36.682543
52,XRP,XRP,xrp,1774,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60572944636.0,99985740916.0,False,188126466967.08,,5,,,,2025-12-23T20:03:00.000Z,1.88153295903588,2399731497.2802644,-0.4152,-0.03841376,-1.04348174,-2.40127748,-9.34600906,-24.85162179,-36.70760489,113969991758.48962,3.8511,188153295903.59,,2025-12-23T20:03:00.000Z,,,,,,2025-12-24 01:04:36.682543
3408,USDC,USDC,usd-coin,35777,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,77037743315.5029,77037743315.5029,False,77018774311.42,,6,60901219650.23,60886223942.48694,,2025-12-23T20:03:00.000Z,0.9997537699929626,19166516201.056057,72.8346,0.00120405,-0.02968099,0.00325082,-0.01887633,-0.02147821,-0.00701176,77018774311.42418,2.6019,77018774311.42,,2025-12-23T20:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-12-24 01:04:36.682543
5426,Solana,SOL,solana,1065,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,562415376.1660095,616723999.5182328,True,76393189450.35,,7,525236893.3,65060742775.57853,,2025-12-23T20:03:00.000Z,123.86933135410526,3134281251.0082383,-8.1125,-0.06421819,-0.69353516,-3.09587763,-6.48690756,-35.95515394,-41.85726405,69666016588.95119,2.3535,76393189450.35,,2025-12-23T20:03:00.000Z,,,,,,2025-12-24 01:04:36.682543
1958,TRON,TRX,tron,1272,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94687449165.4645,94687466588.96089,True,26769721224.91,,8,94667886298.43,26764185551.2022,,2025-12-23T20:03:00.000Z,0.28271662754602,438786032.2553634,-29.3415,0.01305192,-0.58873291,0.67018413,2.69677491,-7.31225575,-16.64515044,26769716298.995327,0.9044,26769721224.91,,2025-12-23T20:03:00.000Z,,,,,,2025-12-24 01:04:36.682543
74,Dogecoin,DOGE,dogecoin,1361,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168017403126.57907,168017403126.57907,True,21649434459.51,,9,,,,2025-12-23T20:03:00.000Z,0.12885233348832784,972303842.9959018,-7.5643,-0.71350814,-2.31971266,-2.47672683,-12.14151343,-34.57003521,-47.11675669,21649434459.50878,0.7314,21649434459.51,,2025-12-23T20:03:00.000Z,,,,,,2025-12-24 01:04:36.682543
2010,Cardano,ADA,cardano,1646,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,35925947464.89537,44994433987.369934,False,16249047657.29,,10,37997904336.0,13722358605.648977,,2025-12-23T20:03:00.000Z,0.36113461638062316,480458241.9808213,-19.5887,-0.72568487,-1.9836425,-6.75662288,-12.6822343,-44.86679793,-56.08676976,12974103255.845411,0.4383,16251057737.13,,2025-12-23T20:03:00.000Z,,,,,,2025-12-24 01:04:36.682543
1831,Bitcoin Cash,BCH,bitcoin-cash,1108,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19970906.25,19970906.25,False,11477658156.44,,11,,,,2025-12-23T20:03:00.000Z,574.7189442861909,402353020.1111339,-9.7835,-0.31829279,-2.28985968,4.74255995,4.87029353,15.03077766,3.18118394,11477658156.438492,0.3878,12069097830.01,,2025-12-23T20:03:00.000Z,,,,,,2025-12-24 01:04:36.682543
1975,Chainlink,LINK,chainlink,2173,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'x-layer-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'apechain-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,12353334373.21,,12,,,,2025-12-23T20:04:00.000Z,12.353334373213912,463785380.00050753,-1.793,-0.4390673,-0.81591668,-4.57485495,-2.39849907,-30.61307229,-43.44746923,8747395704.663694,0.2955,12353334373.21,,2025-12-23T20:04:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-12-24 01:04:36.682543
32196,Hyperliquid,HYPE,hyperliquid,218,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",999533278.0,336685219.0,999533278.0,False,24548338197.57,,13,333931719.0,8201296498.411233,,2025-12-23T20:03:00.000Z,24.559800796914512,182010613.26435232,-22.6506,0.27854157,-0.28843895,-8.73238628,-21.06709624,-37.32515828,-46.61943539,8268921909.905537,0.2793,24548338197.57,,2025-12-23T20:03:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-12-24 01:04:36.682543
328,Monero,XMR,monero,346,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio', 'layer-1', '2017-2018-alt-season', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",,18446744.07370955,18446744.07370955,True,8253196942.3,,14,,,,2025-12-23T20:03:00.000Z,447.40670273943476,141945680.36689797,-14.5179,0.5999354,-3.62144969,3.66626014,15.49441572,36.68519662,53.17420841,8253196942.296599,0.2788,8253196942.3,,2025-12-23T20:03:00.000Z,,,,,,2025-12-24 01:04:36.682543
3957,UNUS SED LEO,LEO,unus-sed-leo,65,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,921817273.9,985239504.0,False,7629456007.54,,15,,,,2025-12-23T20:03:00.000Z,7.743757712281648,2440744.93723776,-18.2977,1.67866385,-6.39522867,-14.43423901,-18.20408441,-13.59440499,-17.88706355,7138329624.077569,0.2412,7629456007.54,,2025-12-23T20:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2025-12-24 01:04:36.682543
